variant,seed,bin,n,NMSE,MAE,SSIM
F03_reference_surface_gated_film,1,abs_Pcyc_le_0p25,100,0.9823065606934477,0.8310048217625962,0.7565204811503868
F03_reference_surface_gated_film,1,large,100,0.9864665783692737,0.8278139986173071,0.7231017275908244
F03_reference_surface_gated_film,1,medium,100,0.987430579208193,0.8282309728860855,0.7263685842935161
F03_reference_surface_gated_film,1,small,100,0.9829906499272189,0.8265690875053405,0.7077431588432325
F03_reference_surface_gated_film,2,abs_Pcyc_gt_0p25,100,0.9957974545662551,0.8288201588392258,0.5575765343744675
F03_reference_surface_gated_film,2,abs_Pcyc_le_0p25,100,0.9957569962047477,0.8367562883907986,0.7536136041245117
F03_reference_surface_gated_film,2,large,100,0.995658423259953,0.8316949666148484,0.7205579129910045
F03_reference_surface_gated_film,2,medium,100,0.9959394680904908,0.8319689023494721,0.7238634608281125
F03_reference_surface_gated_film,2,small,100,0.9957888149680997,0.8319270288944245,0.7044481166764804
F04_dual_path_film,0,abs_Pcyc_gt_0p25,100,0.9914526069473066,0.8269883942604065,0.5594273103127323
F04_dual_path_film,0,abs_Pcyc_le_0p25,100,0.9903055750069027,0.8344365241601295,0.7548434931303696
F04_dual_path_film,0,large,100,0.9917539762876143,0.8299987641247836,0.7216512628422224
F04_dual_path_film,0,medium,100,0.9913858965112172,0.8300866621732712,0.7250713066535139
F04_dual_path_film,0,small,100,0.9907664383986935,0.8297304201126099,0.705904535906784
F04_dual_path_film,1,abs_Pcyc_gt_0p25,100,0.9567366888208169,0.8117912286520004,0.5743852186887192
F04_dual_path_film,1,abs_Pcyc_le_0p25,100,0.9482781885554755,0.8161744880922062,0.7636310083366095
F04_dual_path_film,1,large,100,0.9567515816026628,0.8149246660747913,0.7310221592163635
F04_dual_path_film,1,medium,100,0.958791243681689,0.8158457136154175,0.7346691680594789
F04_dual_path_film,1,small,100,0.9513560212836895,0.8126050227880478,0.7162881397290949
F04_dual_path_film,2,abs_Pcyc_gt_0p25,100,0.9592657932306834,0.8132161545753479,0.5726341242089723
F04_dual_path_film,2,abs_Pcyc_le_0p25,100,0.9569828154568729,0.820049582682934,0.7625926306636487
F04_dual_path_film,2,large,100,0.9591222528732027,0.8159201355895611,0.7302060603253
F04_dual_path_film,2,medium,100,0.9595545662498175,0.8165050965547561,0.7334483224757826
F04_dual_path_film,2,small,100,0.9581575118369083,0.815706337094307,0.7148104447881193
F05_delta_conditioned_film,0,abs_Pcyc_gt_0p25,100,0.990506071921373,0.8265612846612931,0.5596611507719974
F05_delta_conditioned_film,0,abs_Pcyc_le_0p25,100,0.9899951868896624,0.8343062671189455,0.7549445370994371
F05_delta_conditioned_film,0,large,100,0.9904245831636502,0.8294819382706073,0.7219576289786462
F05_delta_conditioned_film,0,medium,100,0.9910723203778186,0.8299117588996887,0.7250402942791654
F05_delta_conditioned_film,0,small,100,0.9894524503108596,0.8293129938840866,0.7060171022956377
F05_delta_conditioned_film,1,abs_Pcyc_gt_0p25,100,0.9907148941112673,0.826681274175644,0.559804896254915
F05_delta_conditioned_film,1,abs_Pcyc_le_0p25,100,0.990595389344448,0.8345632860341023,0.7548912611021575
F05_delta_conditioned_film,1,large,100,0.9901855451256867,0.829417489393793,0.7219755284931737
F05_delta_conditioned_film,1,medium,100,0.9907417305754259,0.8298049098253251,0.725352269239845
F05_delta_conditioned_film,1,small,100,0.9908737813908168,0.8298284357786179,0.7059190951941916
F05_delta_conditioned_film,2,abs_Pcyc_gt_0p25,100,0.9881759885820522,0.8255854499340057,0.5607394859090921
F05_delta_conditioned_film,2,abs_Pcyc_le_0p25,100,0.9879209150769567,0.8334589963106765,0.755362313183743
F05_delta_conditioned_film,2,large,100,0.9884594956000763,0.8286066013153153,0.7224488431038576
F05_delta_conditioned_film,2,medium,100,0.9879473657717588,0.8286333405971527,0.7259008794525497
F05_delta_conditioned_film,2,small,100,0.9883382362057226,0.8287884372472764,0.7065758541626391
G00_generic_film_sincos_Pcyc,0,abs_Pcyc_gt_0p25,100,0.9854561440588658,0.8243844640254975,0.5619007287295992
