dataset,sample_id,family,model,NMSE,PSNR,SSIM,runtime,speedup_vs_BP
Unseen-Parameter OOD,unseen_param_ood_0015,line,Ours-PC-P1,0.6913554441069613,28.869284889708982,0.5841598988796315,0.8079106088262051,4.036705732227826
Unseen-Parameter OOD,unseen_param_ood_0016,line,Baseline-Ours,0.6554073757912927,29.326250184578374,0.6340237613887221,0.5981544079259038,5.452266743439944
Unseen-Parameter OOD,unseen_param_ood_0016,line,Ours-PC-P1,0.6602563040325748,29.294237991796415,0.6237491180955879,0.5948189829941839,5.482840122821542
Unseen-Parameter OOD,unseen_param_ood_0017,line,Baseline-Ours,0.8117438883643837,25.83250665694379,0.3902599642808206,0.43485821108333766,7.499679901758621
Unseen-Parameter OOD,unseen_param_ood_0017,line,Ours-PC-P1,0.8000228575801828,25.89567281926311,0.4025080503502998,0.4338623119983822,7.516894866380043
Unseen-Parameter OOD,unseen_param_ood_0018,line,Baseline-Ours,0.8140609741381214,28.709817963436038,0.4830238919545054,0.3620590949431062,9.007638342268116
Unseen-Parameter OOD,unseen_param_ood_0018,line,Ours-PC-P1,0.7678708021091576,28.963505669706358,0.5114443205425065,0.35899422178044915,9.084540050817125
Unseen-Parameter OOD,unseen_param_ood_0019,line,Baseline-Ours,0.7665158576899422,28.11476498687977,0.4886203398080039,0.4197052929084748,7.770446169921444
Unseen-Parameter OOD,unseen_param_ood_0019,line,Ours-PC-P1,0.7818003401697718,28.02901779201621,0.4750572255521302,0.41716843168251216,7.817699370546907
Unseen-Parameter OOD,unseen_param_ood_0020,line,Baseline-Ours,0.7577687193842146,29.749175401062352,0.5921648052086302,0.2744842399843037,11.881546954983323
Unseen-Parameter OOD,unseen_param_ood_0020,line,Ours-PC-P1,0.7571772022958446,29.75256684395383,0.5881810724319065,0.27260002796538174,11.963672234804676
Unseen-Parameter OOD,unseen_param_ood_0021,line,Baseline-Ours,0.7416577054909302,28.80912643290181,0.5274793784308711,0.3981827381066978,8.190453964135713
Unseen-Parameter OOD,unseen_param_ood_0021,line,Ours-PC-P1,0.7041010447237057,29.034811722860496,0.5605932567990709,0.39685533312149346,8.217849461980144
Unseen-Parameter OOD,unseen_param_ood_0022,line,Baseline-Ours,0.7098359698910939,28.73205770461517,0.5287008925481405,0.6216133029665798,5.246505134642774
Unseen-Parameter OOD,unseen_param_ood_0022,line,Ours-PC-P1,0.7040775890076606,28.767432664960953,0.5306855297137997,0.6179258699994534,5.277813317282379
Unseen-Parameter OOD,unseen_param_ood_0023,line,Baseline-Ours,0.8711783297603972,24.661055536934434,0.28068735460568717,0.35981386015191674,9.06384591299364
Unseen-Parameter OOD,unseen_param_ood_0023,line,Ours-PC-P1,0.8696020707399728,24.668920490869475,0.28406074208002535,0.3588013381231576,9.089423698461749
Unseen-Parameter OOD,unseen_param_ood_0024,line,Baseline-Ours,0.6198986185989034,30.05529223811889,0.6299782418430131,3.4544386139605194,0.9440889679140464
Unseen-Parameter OOD,unseen_param_ood_0024,line,Ours-PC-P1,0.6244440369191081,30.023563714829976,0.6259533478787748,3.451679189922288,0.9448437141256576
Unseen-Parameter OOD,unseen_param_ood_0025,line,Baseline-Ours,0.7930841940863913,29.53382803738794,0.5992262585248166,3.393129653763026,0.9611472942566734
Unseen-Parameter OOD,unseen_param_ood_0025,line,Ours-PC-P1,0.7899324076612763,29.551121516833135,0.5881884771064722,3.3897726009599864,0.9620991640715998
Unseen-Parameter OOD,unseen_param_ood_0026,line,Baseline-Ours,0.6561704952842051,29.024586763584775,0.5620231466330344,2.2748833501245826,1.4336108203516513
Unseen-Parameter OOD,unseen_param_ood_0026,line,Ours-PC-P1,0.6734519610530149,28.911687599522505,0.5502121046572254,2.273248625220731,1.4346417499580566
Unseen-Parameter OOD,unseen_param_ood_0027,line,Baseline-Ours,0.6308371980810635,29.960729583959665,0.6360482501790755,0.346758073894307,9.40510872364134
Unseen-Parameter OOD,unseen_param_ood_0027,line,Ours-PC-P1,0.6503904914050884,29.82816030941795,0.6189894701496934,0.34374360903166234,9.48758696914716
Unseen-Parameter OOD,unseen_param_ood_0028,line,Baseline-Ours,0.6702816295796904,30.091009186138052,0.6076241002827887,0.29782259301282465,10.950470052606049
Unseen-Parameter OOD,unseen_param_ood_0028,line,Ours-PC-P1,0.6490199472705047,30.231002079194536,0.6220664990169719,0.2959767191205174,11.018763217145006
Unseen-Parameter OOD,unseen_param_ood_0029,line,Baseline-Ours,0.6056789419596565,29.693027443435916,0.6483640790597779,0.3387032370083034,9.628775368617053
Unseen-Parameter OOD,unseen_param_ood_0029,line,Ours-PC-P1,0.6073266015518844,29.681229199575863,0.647037508613218,0.3375490540638566,9.661699081993138
Unseen-Parameter OOD,unseen_param_ood_0030,line,Baseline-Ours,0.6393629847698267,30.003660256681766,0.6193498654814534,0.5734330129344016,5.687320597549019
Unseen-Parameter OOD,unseen_param_ood_0030,line,Ours-PC-P1,0.6356800255404049,30.02874929447758,0.6207114652401142,0.5734250971581787,5.687399107466673
Unseen-Parameter OOD,unseen_param_ood_0031,line,Baseline-Ours,0.8199639346530186,26.3828828021929,0.4247906098712372,0.34995013289153576,9.319320323810903
Unseen-Parameter OOD,unseen_param_ood_0031,line,Ours-PC-P1,0.8140638928880276,26.414245248250026,0.4261223904056809,0.34897175687365234,9.345447938232981
Unseen-Parameter OOD,unseen_param_ood_0032,line,Baseline-Ours,0.5654304419943907,29.725279932875864,0.65568064305139,0.2780544739216566,11.728987272815125
Unseen-Parameter OOD,unseen_param_ood_0032,line,Ours-PC-P1,0.5834453301501408,29.589070028547233,0.6521590988686091,0.2754243239760399,11.840992613492363
Unseen-Parameter OOD,unseen_param_ood_0033,line,Baseline-Ours,0.7479380280708914,29.791621681654092,0.6084764222517385,0.4724667218979448,6.90270284576968
Unseen-Parameter OOD,unseen_param_ood_0033,line,Ours-PC-P1,0.7387393803023108,29.845365162063878,0.6028369266622615,0.471477793995291,6.917181312274038
Unseen-Parameter OOD,unseen_param_ood_0034,line,Baseline-Ours,0.5772059428740088,29.244133653331463,0.6138645961256846,0.8649724021088332,3.770406290218344
Unseen-Parameter OOD,unseen_param_ood_0034,line,Ours-PC-P1,0.5919820907020027,29.13435588169647,0.6062534639262445,0.861768915085122,3.784422167808499
Unseen-Parameter OOD,unseen_param_ood_0035,line,Baseline-Ours,0.7456870783358588,29.19309994067863,0.5570111586316241,0.28779070917516947,11.332184402768064
Unseen-Parameter OOD,unseen_param_ood_0035,line,Ours-PC-P1,0.7419044635145058,29.21518647876257,0.5532892065251025,0.28867370123043656,11.297521637321072
Unseen-Parameter OOD,unseen_param_ood_0036,line,Baseline-Ours,0.6790170682115988,28.940618689295196,0.5614410697534407,2.5410722938831896,1.283433530650401
Unseen-Parameter OOD,unseen_param_ood_0036,line,Ours-PC-P1,0.690204185181782,28.869649657959616,0.5514422037387402,2.540993735892698,1.283473209598709
Unseen-Parameter OOD,unseen_param_ood_0037,line,Baseline-Ours,0.6478507017025171,28.47192923118922,0.5899093940780387,0.3434530079830438,9.495614567269783
Unseen-Parameter OOD,unseen_param_ood_0037,line,Ours-PC-P1,0.6304543081437441,28.590142467713104,0.6075732429454921,0.34528818586841226,9.445146168479917
Unseen-Parameter OOD,unseen_param_ood_0038,line,Baseline-Ours,0.8026297589052798,27.333475856572615,0.4244364509102726,2.1642107600346208,1.5069222674617164
Unseen-Parameter OOD,unseen_param_ood_0038,line,Ours-PC-P1,0.7871116102785635,27.41826530011899,0.43395228494166244,2.1616423530504107,1.5087127531407876
Unseen-Parameter OOD,unseen_param_ood_0039,line,Baseline-Ours,0.7110312957970882,28.591571803307005,0.5796439024575822,0.4532609209418297,7.195187661446247
Unseen-Parameter OOD,unseen_param_ood_0039,line,Ours-PC-P1,0.7298331871206011,28.47822308322355,0.56511690384406,0.4524567578919232,7.2079758538061895
Unseen-Parameter OOD,unseen_param_ood_0040,line,Baseline-Ours,0.7679728045769567,26.2740876874989,0.43238939536419246,0.572661368874833,5.69498409188003
Unseen-Parameter OOD,unseen_param_ood_0040,line,Ours-PC-P1,0.7699931048110767,26.262677879715454,0.4256327751233778,0.5711216139607131,5.710337879106702
Unseen-Parameter OOD,unseen_param_ood_0041,line,Baseline-Ours,0.778916550796114,29.892578331407233,0.5801840944199973,0.3450255182106048,9.452336750888403
Unseen-Parameter OOD,unseen_param_ood_0041,line,Ours-PC-P1,0.7794923561110109,29.88936906266813,0.573221867350391,0.3441735131200403,9.475736108254633
Unseen-Parameter OOD,unseen_param_ood_0042,line,Baseline-Ours,0.5898669685313154,29.43839637017422,0.610600895723267,0.4096760901156813,7.96067299132716
Unseen-Parameter OOD,unseen_param_ood_0042,line,Ours-PC-P1,0.6018700296095663,29.35091015649221,0.6024006403379067,0.4088737249840051,7.976294847275882
Unseen-Parameter OOD,unseen_param_ood_0043,line,Baseline-Ours,0.6333154460518152,29.45702307400865,0.6365946264225298,0.4310494880191982,7.565946547722528
Unseen-Parameter OOD,unseen_param_ood_0043,line,Ours-PC-P1,0.6675346072244196,29.228486338689997,0.6041532205872603,0.4304428859613836,7.5766088652908925
Unseen-Parameter OOD,unseen_param_ood_0044,line,Baseline-Ours,0.8485534149328244,26.15051298850179,0.3760611713561467,0.2877807901240885,11.33257499352258
Unseen-Parameter OOD,unseen_param_ood_0044,line,Ours-PC-P1,0.8404230268509987,26.1923252884065,0.38236373713919825,0.289859876036644,11.251289520886028
Unseen-Parameter OOD,unseen_param_ood_0045,line,Baseline-Ours,0.6612198868731838,28.743104407022603,0.5990426121837513,0.9029608808923513,3.6117814788979983
Unseen-Parameter OOD,unseen_param_ood_0045,line,Ours-PC-P1,0.693166013329019,28.5381907713519,0.5711763427365788,0.901341695105657,3.6182697455198944
Unseen-Parameter OOD,unseen_param_ood_0046,line,Baseline-Ours,0.7106699837814059,29.24854087644201,0.5968119812966742,0.4882262528408319,6.679889429951734
Unseen-Parameter OOD,unseen_param_ood_0046,line,Ours-PC-P1,0.7199711010189797,29.19207014632578,0.5837212789038229,0.48547528381459415,6.7177413444222305
Unseen-Parameter OOD,unseen_param_ood_0047,line,Baseline-Ours,0.7680739790081913,28.04656825569341,0.49687272416981865,0.2748239010106772,11.86686228447689
Unseen-Parameter OOD,unseen_param_ood_0047,line,Ours-PC-P1,0.7749918711033486,28.00762730586883,0.4867407731488085,0.2741106490138918,11.897740556628774
Unseen-Parameter OOD,unseen_param_ood_0048,line,Baseline-Ours,0.6631528728479332,28.711530109784,0.5716120536941289,0.4032956089358777,8.086617641043913
Unseen-Parameter OOD,unseen_param_ood_0048,line,Ours-PC-P1,0.6727489365174661,28.64913639669968,0.5658259054038034,0.39909571991302073,8.171717267444476
Unseen-Parameter OOD,unseen_param_ood_0049,line,Baseline-Ours,0.818031199245444,26.877069012044842,0.4208237754839688,0.7001549920532852,4.657964911758016
Unseen-Parameter OOD,unseen_param_ood_0049,line,Ours-PC-P1,0.8111259433854128,26.91388456387909,0.4233658202653452,0.6983629430178553,4.669917581370054
Unseen-Parameter OOD,unseen_param_ood_0050,line,Baseline-Ours,0.7066402359803599,29.463716261812884,0.5982101081800889,0.3471846398897469,9.393553202158033
Unseen-Parameter OOD,unseen_param_ood_0050,line,Ours-PC-P1,0.7194099835299067,29.38593546097744,0.5792547293852359,0.3453903447370976,9.442352501946262
Unseen-Parameter OOD,unseen_param_ood_0051,line,Baseline-Ours,0.8176544764378405,29.132143273170147,0.5127720062964973,0.47666693897917867,6.841878718840353
Unseen-Parameter OOD,unseen_param_ood_0051,line,Ours-PC-P1,0.8114666427708598,29.165134709919,0.5161955471456589,0.47430987982079387,6.875879091973828
Unseen-Parameter OOD,unseen_param_ood_0052,line,Baseline-Ours,0.8629121996338421,27.313870145513913,0.3904894255534778,0.3532791801262647,9.23150179586242
Unseen-Parameter OOD,unseen_param_ood_0052,line,Ours-PC-P1,0.8254814902239215,27.506462890987088,0.4229010788974138,0.35207590204663575,9.263051991966284
Unseen-Parameter OOD,unseen_param_ood_0053,line,Baseline-Ours,0.6761972542901346,28.659373477543205,0.5862268641586811,0.3368781809695065,9.680939787761503
Unseen-Parameter OOD,unseen_param_ood_0053,line,Ours-PC-P1,0.6812410296586382,28.62709948663309,0.5810128543237979,0.33555548288859427,9.71910027427321
Unseen-Parameter OOD,unseen_param_ood_0054,line,Baseline-Ours,0.75147812710799,28.27750295545765,0.4896502536525514,0.5308724420610815,6.14327873775971
Unseen-Parameter OOD,unseen_param_ood_0054,line,Ours-PC-P1,0.7479050843750658,28.298201491851273,0.4897959981630189,0.5280331848189235,6.176311412879857
Unseen-Parameter OOD,unseen_param_ood_0055,line,Baseline-Ours,0.7088116634633433,28.64282882395814,0.581245872228118,0.31461562286131084,10.365974061034038
Unseen-Parameter OOD,unseen_param_ood_0055,line,Ours-PC-P1,0.714688500314722,28.606969203042468,0.5740289812112098,0.31267003691755235,10.430476223202621
Unseen-Parameter OOD,unseen_param_ood_0056,line,Baseline-Ours,0.5750511849227534,28.75519645998006,0.6004541494067843,0.27093482320196927,12.037202701497218
Unseen-Parameter OOD,unseen_param_ood_0056,line,Ours-PC-P1,0.6026070505034311,28.551919362897173,0.5813902626204,0.2700064543168992,12.07859046935493
Unseen-Parameter OOD,unseen_param_ood_0057,line,Baseline-Ours,0.7649077485721404,29.22794370846381,0.5353635978062962,0.3342986728530377,9.755639643864596
Unseen-Parameter OOD,unseen_param_ood_0057,line,Ours-PC-P1,0.7015122192777263,29.603682048702385,0.582182989669624,0.33495531091466546,9.736514930516437
Unseen-Parameter OOD,unseen_param_ood_0058,line,Baseline-Ours,0.7301134704332778,27.59821212861704,0.4740734192739175,0.5828386200591922,5.595540984304032
Unseen-Parameter OOD,unseen_param_ood_0058,line,Ours-PC-P1,0.7285766236583442,27.607363217849816,0.4737278834103333,0.5807756641879678,5.615416738124376
Unseen-Parameter OOD,unseen_param_ood_0059,line,Baseline-Ours,0.8259129657922663,28.29436162801512,0.4666269330179488,0.3051895429380238,10.686137389834165
Unseen-Parameter OOD,unseen_param_ood_0059,line,Ours-PC-P1,0.8175809313237463,28.33839673615194,0.4709595939765588,0.3041061032563448,10.724208922000228
Unseen-Parameter OOD,unseen_param_ood_0060,line,Baseline-Ours,0.8398117832826205,23.696088245226203,0.25067186905039496,0.2850668611936271,11.440464781212262
Unseen-Parameter OOD,unseen_param_ood_0060,line,Ours-PC-P1,0.7979992513668296,23.917883183794174,0.2942871133505733,0.28361791698262095,11.49891170654164
Unseen-Parameter OOD,unseen_param_ood_0061,line,Baseline-Ours,0.6563956925457269,29.26858207102693,0.6110482346191874,0.5113348560407758,6.378007185014486
Unseen-Parameter OOD,unseen_param_ood_0061,line,Ours-PC-P1,0.6823141910054088,29.10039505761322,0.589109680479958,0.5073625608347356,6.427942535631291
Unseen-Parameter OOD,unseen_param_ood_0062,line,Baseline-Ours,0.7879515046610289,28.764666525479626,0.5024151590678789,0.3232769360765815,10.088246397521667
Unseen-Parameter OOD,unseen_param_ood_0062,line,Ours-PC-P1,0.7925967796293715,28.73913842504559,0.497572371877879,0.3224825051147491,10.113098645819397
Unseen-Parameter OOD,unseen_param_ood_0063,line,Baseline-Ours,0.7709101020557698,29.49664706314726,0.5959111990075805,0.5384338560979813,6.057006536347785
Unseen-Parameter OOD,unseen_param_ood_0063,line,Ours-PC-P1,0.7810804925057426,29.43972623438895,0.5921366667818894,0.5386717321816832,6.054331777477503
Unseen-Parameter OOD,unseen_param_ood_0064,line,Baseline-Ours,0.5506339277272164,28.91424739313922,0.6179479318550571,0.2770805689506233,11.770213256482775
Unseen-Parameter OOD,unseen_param_ood_0064,line,Ours-PC-P1,0.5490655126299608,28.92663544917895,0.6247188205458325,0.27447687089443207,11.881865947935408
Unseen-Parameter OOD,unseen_param_ood_0065,line,Baseline-Ours,0.6532545863811596,29.4234046184536,0.6137931066414151,0.3079642658121884,10.589856512006213
Unseen-Parameter OOD,unseen_param_ood_0065,line,Ours-PC-P1,0.6797138464355227,29.250968054641014,0.5939326252804129,0.3063930030912161,10.644164040539453
Unseen-Parameter OOD,unseen_param_ood_0066,line,Baseline-Ours,0.7204743270747669,28.36100314547288,0.5525700736773714,0.5458926807623357,5.974246405396084
Unseen-Parameter OOD,unseen_param_ood_0066,line,Ours-PC-P1,0.7144250317439297,28.397621561765344,0.5549450648584935,0.5444297529757023,5.990299699733652
Unseen-Parameter OOD,unseen_param_ood_0067,line,Baseline-Ours,0.6830580645065756,28.940077190165887,0.597061009824578,0.40612266305834055,8.030326013369812
Unseen-Parameter OOD,unseen_param_ood_0067,line,Ours-PC-P1,0.7002012001124973,28.832425174975747,0.5800480690055451,0.4052011580206454,8.04858851269682
Unseen-Parameter OOD,unseen_param_ood_0068,line,Baseline-Ours,0.832461573489519,27.51650235811665,0.41720007718338303,0.22360076196491718,14.585358999304802
Unseen-Parameter OOD,unseen_param_ood_0068,line,Ours-PC-P1,0.8223010116730401,27.569836167539037,0.424499830524982,0.2209924899507314,14.757503236890527
Unseen-Parameter OOD,unseen_param_ood_0069,line,Baseline-Ours,0.6506694297524608,29.709537259437337,0.6421689647383848,0.4821991592179984,6.7633825638879
Unseen-Parameter OOD,unseen_param_ood_0069,line,Ours-PC-P1,0.6694445307441984,29.58599549635478,0.6290601306718694,0.4796012151055038,6.8000190221765555
Unseen-Parameter OOD,unseen_param_ood_0070,line,Baseline-Ours,0.7115669489149477,29.24555024356338,0.5963002965498615,0.6221048817969859,5.242359417524534
Unseen-Parameter OOD,unseen_param_ood_0070,line,Ours-PC-P1,0.7117200263111266,29.24461627885101,0.5925597973523832,0.6198291529435664,5.261606961028738
Unseen-Parameter OOD,unseen_param_ood_0071,line,Baseline-Ours,0.693143283813583,28.723528701030165,0.6235803360633803,0.3329465838614851,9.795257088846434
Unseen-Parameter OOD,unseen_param_ood_0071,line,Ours-PC-P1,0.7047999301959813,28.651100326870452,0.617374125432453,0.33121389895677567,9.846499183906603
Unseen-Parameter OOD,unseen_param_ood_0072,line,Baseline-Ours,0.7816946627424156,29.080157744191308,0.5094842965750747,0.3181382541079074,10.251195333052388
Unseen-Parameter OOD,unseen_param_ood_0072,line,Ours-PC-P1,0.7267218315285345,29.39684716808438,0.5493528722966101,0.3178011020645499,10.262070724707556
Unseen-Parameter OOD,unseen_param_ood_0073,line,Baseline-Ours,0.6962539035669347,28.204375790704887,0.5559788301247447,0.5829367819242179,5.594598740211912
Unseen-Parameter OOD,unseen_param_ood_0073,line,Ours-PC-P1,0.7124801243931457,28.10432492990017,0.5403087244817344,0.5842159250751138,5.582349343450548
Unseen-Parameter OOD,unseen_param_ood_0074,line,Baseline-Ours,0.6923622046676225,29.74582284453888,0.630321905021089,0.3569505021441728,9.136553573075444
Unseen-Parameter OOD,unseen_param_ood_0074,line,Ours-PC-P1,0.6952194167710116,29.727937524305695,0.6237852778572069,0.3542396011762321,9.20647317506983
Unseen-Parameter OOD,unseen_param_ood_0075,line,Baseline-Ours,0.7136966795023435,29.076997918395705,0.5664233378680381,0.6293903740588576,5.181676619463892
Unseen-Parameter OOD,unseen_param_ood_0075,line,Ours-PC-P1,0.7169270896571083,29.0573850588677,0.5704906853665771,0.6275422701146454,5.196936590710632
Unseen-Parameter OOD,unseen_param_ood_0076,line,Baseline-Ours,0.6434805512524374,28.952421670006018,0.571998059124948,0.33416377287358046,9.759577939079042
Unseen-Parameter OOD,unseen_param_ood_0076,line,Ours-PC-P1,0.6547154646895506,28.877249726152495,0.5630197097068234,0.33371876971796155,9.772592019719665
Unseen-Parameter OOD,unseen_param_ood_0077,line,Baseline-Ours,0.7764876038503145,28.646218745954467,0.5013265551833238,0.3515344080515206,9.277320544105722
Unseen-Parameter OOD,unseen_param_ood_0077,line,Ours-PC-P1,0.7809142062315849,28.62153084835406,0.4967265619429731,0.35011969902552664,9.314806892766807
Unseen-Parameter OOD,unseen_param_ood_0078,line,Baseline-Ours,0.6941419468103653,27.88617499253544,0.504478597093043,0.5227882941253483,6.238275459538997
Unseen-Parameter OOD,unseen_param_ood_0078,line,Ours-PC-P1,0.6916897792937177,27.901544222625112,0.5057466587301116,0.5189371390733868,6.284571174843609
Unseen-Parameter OOD,unseen_param_ood_0079,line,Baseline-Ours,0.8780383597222179,26.199006128153798,0.3394573481546304,0.4284897749312222,7.6111440145797955
Unseen-Parameter OOD,unseen_param_ood_0079,line,Ours-PC-P1,0.8516297605685419,26.33163288989598,0.36399799072432876,0.4262667540460825,7.650836840594531
Unseen-Parameter OOD,unseen_param_ood_0080,line,Baseline-Ours,0.6834799517765942,28.518375461351027,0.559751527446378,0.3020539099816233,10.797070582449438
Unseen-Parameter OOD,unseen_param_ood_0080,line,Ours-PC-P1,0.6980599354259118,28.42670614724439,0.550401607559031,0.30095001705922186,10.836674533680613
Unseen-Parameter OOD,unseen_param_ood_0081,line,Baseline-Ours,0.7690894255644971,25.613142407088038,0.4206621229144004,0.7250683940947056,4.4979169032024275
Unseen-Parameter OOD,unseen_param_ood_0081,line,Ours-PC-P1,0.7722551039501534,25.59530293612728,0.4197690515717227,0.7247459022328258,4.499918351699377
Unseen-Parameter OOD,unseen_param_ood_0082,line,Baseline-Ours,0.7087716070776323,28.934998229411647,0.5355009381990791,0.5480195840355009,5.951059927021053
Unseen-Parameter OOD,unseen_param_ood_0082,line,Ours-PC-P1,0.7081584134745892,28.93875680162139,0.5347093674838375,0.5461164640728384,5.971798325679922
Unseen-Parameter OOD,unseen_param_ood_0083,line,Baseline-Ours,0.7837748554125613,29.895807249392806,0.6108438905100023,0.3323837670031935,9.811843144990537
Unseen-Parameter OOD,unseen_param_ood_0083,line,Ours-PC-P1,0.775869055235615,29.939836189881333,0.5989955219744705,0.3316373759880662,9.833925913989175
Unseen-Parameter OOD,unseen_param_ood_0084,line,Baseline-Ours,0.7401350793564758,29.30813820531607,0.5659317706364542,0.3892641409765929,8.378108956027683
Unseen-Parameter OOD,unseen_param_ood_0084,line,Ours-PC-P1,0.7077688916909154,29.50233346066172,0.5877745915271456,0.3839087379164994,8.494980873516226
Unseen-Parameter OOD,unseen_param_ood_0085,line,Baseline-Ours,0.6922917047289787,29.0307167467331,0.5916862114306621,0.4055178379639983,8.042303150338734
Unseen-Parameter OOD,unseen_param_ood_0085,line,Ours-PC-P1,0.6817119598003346,29.097598742682,0.5984079566826175,0.4068955599796027,8.015072432689857
Unseen-Parameter OOD,unseen_param_ood_0086,line,Baseline-Ours,0.6763785724742369,28.742022848709972,0.5449566072988855,0.4015880739316344,8.12100158714278
Unseen-Parameter OOD,unseen_param_ood_0086,line,Ours-PC-P1,0.6668581632236162,28.80358682492111,0.5524648248108842,0.40086614806205034,8.135626820929756
Unseen-Parameter OOD,unseen_param_ood_0087,line,Baseline-Ours,0.7637505695764776,29.81621311980895,0.6301337022897505,0.6392847450915724,5.101478505183572
Unseen-Parameter OOD,unseen_param_ood_0087,line,Ours-PC-P1,0.7577529326308888,29.850452548303544,0.6212046289283657,0.6363280529621989,5.125182475602963
Unseen-Parameter OOD,unseen_param_ood_0088,line,Baseline-Ours,0.8493950438288673,26.341145771230856,0.37491592523970757,0.5588737046346068,5.835481896412824
Unseen-Parameter OOD,unseen_param_ood_0088,line,Ours-PC-P1,0.8323897737031285,26.4289756867594,0.39556769025721394,0.560120859881863,5.822488715139563
Unseen-Parameter OOD,unseen_param_ood_0089,line,Baseline-Ours,0.6803859396200802,28.60957940846243,0.5877629279317617,0.31564283394254744,10.33223959194977
Unseen-Parameter OOD,unseen_param_ood_0089,line,Ours-PC-P1,0.7100558504627189,28.42420740882609,0.5612286274214908,0.3139887829311192,10.3866684514391
Unseen-Parameter OOD,unseen_param_ood_0090,line,Baseline-Ours,0.7337575297748993,29.41191029781919,0.5515311217935609,0.7821146070491523,4.169845897752755
Unseen-Parameter OOD,unseen_param_ood_0090,line,Ours-PC-P1,0.7076443777341236,29.569285296969593,0.5673930027185472,0.7792430489789695,4.185212033716111
Unseen-Parameter OOD,unseen_param_ood_0091,line,Baseline-Ours,0.86322141322832,29.04228731714422,0.5419012872188975,0.35301788081415,9.238334835207286
Unseen-Parameter OOD,unseen_param_ood_0091,line,Ours-PC-P1,0.8396809816067717,29.162366033811992,0.5480476657764568,0.35064931167289615,9.300738022890297
Unseen-Parameter OOD,unseen_param_ood_0092,line,Baseline-Ours,0.7752099440888998,27.609239251439107,0.4509778898961231,0.25427760113961995,12.825736011193872
Unseen-Parameter OOD,unseen_param_ood_0092,line,Ours-PC-P1,0.7512355602530287,27.74567111665359,0.46837339118595955,0.25302341021597385,12.889310846742053
Unseen-Parameter OOD,unseen_param_ood_0093,line,Baseline-Ours,0.6881314869036051,28.973653124991866,0.5924475005822664,0.6768271140754223,4.81850877122661
Unseen-Parameter OOD,unseen_param_ood_0093,line,Ours-PC-P1,0.7142792462560644,28.811687226436852,0.5651673602937302,0.6766039892099798,4.820097779181571
Unseen-Parameter OOD,unseen_param_ood_0094,line,Baseline-Ours,0.6895455242668818,28.737810430159318,0.5389598273721393,0.5086072231642902,6.41221209067051
Unseen-Parameter OOD,unseen_param_ood_0094,line,Ours-PC-P1,0.6840721056419199,28.772421038228412,0.5423630150883948,0.5073844271246344,6.427665516378388
Unseen-Parameter OOD,unseen_param_ood_0095,line,Baseline-Ours,0.7917350473483313,24.63832665521921,0.375360100187796,0.41107894689776003,7.933506228883906
Unseen-Parameter OOD,unseen_param_ood_0095,line,Ours-PC-P1,0.7972839660462567,24.607995054121048,0.3698268677543929,0.4109788369387388,7.935438744410457
Unseen-Parameter OOD,unseen_param_ood_0096,line,Baseline-Ours,0.6957980529504498,29.550461823413443,0.6205784037551985,0.37993814097717404,8.583758865031527
Unseen-Parameter OOD,unseen_param_ood_0096,line,Ours-PC-P1,0.716761823937981,29.42154512514541,0.6002739859196767,0.37767854100093246,8.63511434124176
Unseen-Parameter OOD,unseen_param_ood_0097,line,Baseline-Ours,0.667341473235327,29.050241366081153,0.5730716873581116,0.3829642708878964,8.51593120740781
Unseen-Parameter OOD,unseen_param_ood_0097,line,Ours-PC-P1,0.6537689602986781,29.139479478387074,0.5901653249441738,0.3813426208216697,8.552144994308208
Unseen-Parameter OOD,unseen_param_ood_0098,line,Baseline-Ours,0.5976580780691084,28.570165210812526,0.5792748354738826,0.3155110399238765,10.336555534041757
Unseen-Parameter OOD,unseen_param_ood_0098,line,Ours-PC-P1,0.6230087469659049,28.389751697584998,0.5604085158141435,0.3138996718917042,10.389617058604532
Unseen-Parameter OOD,unseen_param_ood_0099,line,Baseline-Ours,0.7046751714853865,29.52124471634423,0.6290252807937597,0.4172456299420446,7.816252949681965
Unseen-Parameter OOD,unseen_param_ood_0099,line,Ours-PC-P1,0.7130503161768204,29.469932879483324,0.6127701413378596,0.416738661006093,7.825761540585103
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0000,point_cluster,Baseline-Ours,0.9559095687862269,31.47139275083912,0.5856293271741998,0.38184141693636775,4.676049946617017
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0000,point_cluster,Ours-PC-P1,0.9419559659246417,31.535255001264627,0.5849212666529774,0.3719160039909184,4.800840829976942
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0001,point_cluster,Baseline-Ours,0.9749623636394811,31.674131391715758,0.5854088759049287,0.4825542208272964,3.7001221007255327
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0001,point_cluster,Ours-PC-P1,0.973289284888778,31.681590493554577,0.5873586432645872,0.47969381092116237,3.7221858957336367
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0002,point_cluster,Baseline-Ours,0.9902768380884489,30.927037658945558,0.541766105607557,0.37687406898476183,4.737682117773038
Leave-One-Family-Out Focused OOD,leave_one_family_out_ood_0002,point_cluster,Ours-PC-P1,0.9825098272699954,30.961235086459723,0.5437690255052428,0.3749132240191102,4.762460811973004
